row_id,user_id,item_id,rating,review_length,sentiment_label,sentiment_1_5,sentiment_expected_1_5,sentiment_scores,sentiment_p1,sentiment_p2,sentiment_p3,sentiment_p4,sentiment_p5
35320,4099,2561,1.0,339,negative,2,2.2197377862175927,"{""strongly negative"": 0.002849, ""negative"": 0.78927, ""negative or neutral"": 0.193725, ""positive"": 0.013606, ""strongly positive"": 0.00055}",0.002849,0.78927,0.193725,0.013606,0.00055
35321,955,1591,4.0,271,positive,4,3.874739041668363,"{""strongly negative"": 0.000244, ""negative"": 0.002652, ""negative or neutral"": 0.12386, ""positive"": 0.868609, ""strongly positive"": 0.004635}",0.000244,0.002652,0.12386,0.868609,0.004635
35322,5070,3202,2.0,32,negative or neutral,3,2.7392746809637174,"{""strongly negative"": 0.000719, ""negative"": 0.2908, ""negative or neutral"": 0.677462, ""positive"": 0.030526, ""strongly positive"": 0.000493}",0.000719,0.2908,0.677462,0.030526,0.000493
35323,3361,5,4.0,437,negative or neutral,3,3.2818634942668723,"{""strongly negative"": 0.000109, ""negative"": 0.005818, ""negative or neutral"": 0.706473, ""positive"": 0.287301, ""strongly positive"": 0.000299}",0.000109,0.005818,0.706473,0.287301,0.000299
35324,2705,896,1.0,57,negative,2,2.174707467551343,"{""strongly negative"": 0.010093, ""negative"": 0.831613, ""negative or neutral"": 0.133546, ""positive"": 0.022989, ""strongly positive"": 0.001759}",0.010093,0.831613,0.133546,0.022989,0.001759
35325,5476,3130,4.0,184,positive,4,3.978072543744929,"{""strongly negative"": 0.000551, ""negative"": 0.003508, ""negative or neutral"": 0.037755, ""positive"": 0.933691, ""strongly positive"": 0.024495}",0.000551,0.003508,0.037755,0.933691,0.024495
35326,4372,2535,3.0,111,positive,4,3.940415480756201,"{""strongly negative"": 0.000496, ""negative"": 0.005692, ""negative or neutral"": 0.0773, ""positive"": 0.885922, ""strongly positive"": 0.030589}",0.000496,0.005692,0.0773,0.885922,0.030589
35327,5032,2336,5.0,691,positive,4,3.748157637470285,"{""strongly negative"": 0.000112, ""negative"": 0.001654, ""negative or neutral"": 0.249647, ""positive"": 0.747138, ""strongly positive"": 0.001449}",0.000112,0.001654,0.249647,0.747138,0.001449
35328,4799,518,4.0,29,positive,4,3.952492682321463,"{""strongly negative"": 0.000159, ""negative"": 0.000834, ""negative or neutral"": 0.050463, ""positive"": 0.943442, ""strongly positive"": 0.005102}",0.000159,0.000834,0.050463,0.943442,0.005102
35329,4138,2318,3.0,891,positive,4,3.64841365464963,"{""strongly negative"": 0.000194, ""negative"": 0.004649, ""negative or neutral"": 0.342796, ""positive"": 0.651268, ""strongly positive"": 0.001092}",0.000194,0.004649,0.342796,0.651268,0.001092
35330,5385,3035,5.0,173,positive,4,3.691119044611696,"{""strongly negative"": 0.000697, ""negative"": 0.023495, ""negative or neutral"": 0.26757, ""positive"": 0.700468, ""strongly positive"": 0.00777}",0.000697,0.023495,0.26757,0.700468,0.00777
35331,4050,2483,5.0,290,positive,4,3.680470591702033,"{""strongly negative"": 0.000324, ""negative"": 0.009377, ""negative or neutral"": 0.301561, ""positive"": 0.68698, ""strongly positive"": 0.001758}",0.000324,0.009377,0.301561,0.68698,0.001758
35332,5392,2894,5.0,24,positive,4,3.946544127509696,"{""strongly negative"": 0.000249, ""negative"": 0.001081, ""negative or neutral"": 0.056852, ""positive"": 0.935513, ""strongly positive"": 0.006305}",0.000249,0.001081,0.056852,0.935513,0.006305
35333,2485,2237,5.0,29,positive,4,3.938039187865797,"{""strongly negative"": 0.000625, ""negative"": 0.003003, ""negative or neutral"": 0.074115, ""positive"": 0.902221, ""strongly positive"": 0.020036}",0.000625,0.003003,0.074115,0.902221,0.020036
35334,2654,629,5.0,139,positive,4,4.072982856130693,"{""strongly negative"": 0.000608, ""negative"": 0.00203, ""negative or neutral"": 0.015388, ""positive"": 0.887719, ""strongly positive"": 0.094255}",0.000608,0.00203,0.015388,0.887719,0.094255
35335,5498,3456,5.0,272,negative or neutral,3,3.400437234988204,"{""strongly negative"": 9.1e-05, ""negative"": 0.004407, ""negative or neutral"": 0.59099, ""positive"": 0.403999, ""strongly positive"": 0.000514}",9.1e-05,0.004407,0.59099,0.403999,0.000514
35336,4050,3554,4.0,201,positive,4,3.796772211237112,"{""strongly negative"": 0.000314, ""negative"": 0.003991, ""negative or neutral"": 0.197019, ""positive"": 0.795964, ""strongly positive"": 0.002713}",0.000314,0.003991,0.197019,0.795964,0.002713
35337,4906,3385,4.0,131,positive,4,3.983195745226112,"{""strongly negative"": 0.000166, ""negative"": 0.001176, ""negative or neutral"": 0.030961, ""positive"": 0.95069, ""strongly positive"": 0.017007}",0.000166,0.001176,0.030961,0.95069,0.017007
35338,2311,3542,4.0,94,positive,4,3.9955736957199406,"{""strongly negative"": 0.00016, ""negative"": 0.00078, ""negative or neutral"": 0.020744, ""positive"": 0.959958, ""strongly positive"": 0.018358}",0.00016,0.00078,0.020744,0.959958,0.018358
35339,5498,822,4.0,434,positive,4,3.606112749723252,"{""strongly negative"": 0.000246, ""negative"": 0.004046, ""negative or neutral"": 0.386513, ""positive"": 0.60774, ""strongly positive"": 0.001455}",0.000246,0.004046,0.386513,0.60774,0.001455
35340,3046,2488,5.0,159,positive,4,3.921153992880136,"{""strongly negative"": 0.000561, ""negative"": 0.003995, ""negative or neutral"": 0.08775, ""positive"": 0.889118, ""strongly positive"": 0.018576}",0.000561,0.003995,0.08775,0.889118,0.018576
35341,4269,3064,4.0,239,negative or neutral,3,3.240743448783178,"{""strongly negative"": 0.000492, ""negative"": 0.03249, ""negative or neutral"": 0.693678, ""positive"": 0.272463, ""strongly positive"": 0.000877}",0.000492,0.03249,0.693678,0.272463,0.000877
35342,3729,1054,2.0,391,negative,2,2.253066066710744,"{""strongly negative"": 0.004842, ""negative"": 0.764875, ""negative or neutral"": 0.203429, ""positive"": 0.026084, ""strongly positive"": 0.00077}",0.004842,0.764875,0.203429,0.026084,0.00077
35343,4719,2027,3.0,78,positive,4,3.4115416805725545,"{""strongly negative"": 0.001215, ""negative"": 0.11193, ""negative or neutral"": 0.366811, ""positive"": 0.514183, ""strongly positive"": 0.00586}",0.001215,0.11193,0.366811,0.514183,0.00586
35344,2098,3308,5.0,436,positive,4,4.076710409222869,"{""strongly negative"": 0.000422, ""negative"": 0.0009, ""negative or neutral"": 0.009828, ""positive"": 0.899246, ""strongly positive"": 0.089604}",0.000422,0.0009,0.009828,0.899246,0.089604
35345,4401,1908,4.0,290,positive,4,3.5871577592770336,"{""strongly negative"": 0.000199, ""negative"": 0.012044, ""negative or neutral"": 0.389182, ""positive"": 0.597551, ""strongly positive"": 0.001025}",0.000199,0.012044,0.389182,0.597551,0.001025
35346,3700,382,5.0,51,positive,4,4.245817144401372,"{""strongly negative"": 0.002374, ""negative"": 0.006297, ""negative or neutral"": 0.024274, ""positive"": 0.677247, ""strongly positive"": 0.289808}",0.002374,0.006297,0.024274,0.677247,0.289808
35347,3376,2304,2.0,72,negative,2,2.156255332520232,"{""strongly negative"": 0.009755, ""negative"": 0.84314, ""negative or neutral"": 0.129616, ""positive"": 0.016072, ""strongly positive"": 0.001417}",0.009755,0.84314,0.129616,0.016072,0.001417
35348,4716,3020,5.0,20,strongly positive,5,4.6446129437536,"{""strongly negative"": 0.001104, ""negative"": 0.001181, ""negative or neutral"": 0.0038, ""positive"": 0.339828, ""strongly positive"": 0.654087}",0.001104,0.001181,0.0038,0.339828,0.654087
35349,327,2899,3.0,124,negative or neutral,3,2.6994548242364544,"{""strongly negative"": 0.000653, ""negative"": 0.335474, ""negative or neutral"": 0.627923, ""positive"": 0.035667, ""strongly positive"": 0.000284}",0.000653,0.335474,0.627923,0.035667,0.000284
35350,4779,2173,2.0,53,positive,4,3.5939972256455803,"{""strongly negative"": 0.00017, ""negative"": 0.004489, ""negative or neutral"": 0.397981, ""positive"": 0.595892, ""strongly positive"": 0.001467}",0.00017,0.004489,0.397981,0.595892,0.001467
35351,1811,2972,4.0,193,positive,4,3.5512966703099664,"{""strongly negative"": 0.000107, ""negative"": 0.003848, ""negative or neutral"": 0.441609, ""positive"": 0.553515, ""strongly positive"": 0.000921}",0.000107,0.003848,0.441609,0.553515,0.000921
35352,2238,987,5.0,81,positive,4,3.877476693160133,"{""strongly negative"": 0.000275, ""negative"": 0.00417, ""negative or neutral"": 0.118011, ""positive"": 0.872894, ""strongly positive"": 0.004651}",0.000275,0.00417,0.118011,0.872894,0.004651
35353,905,3049,5.0,37,positive,4,4.385378574952483,"{""strongly negative"": 0.002231, ""negative"": 0.002634, ""negative or neutral"": 0.007427, ""positive"": 0.58294, ""strongly positive"": 0.404767}",0.002231,0.002634,0.007427,0.58294,0.404767
35354,3776,379,2.0,120,negative or neutral,3,3.1068246737413574,"{""strongly negative"": 0.000316, ""negative"": 0.086156, ""negative or neutral"": 0.72053, ""positive"": 0.19238, ""strongly positive"": 0.000617}",0.000316,0.086156,0.72053,0.19238,0.000617
35355,3503,227,5.0,57,positive,4,3.9054892680433113,"{""strongly negative"": 0.000267, ""negative"": 0.00589, ""negative or neutral"": 0.091821, ""positive"": 0.892133, ""strongly positive"": 0.00989}",0.000267,0.00589,0.091821,0.892133,0.00989
35356,2167,263,5.0,92,positive,4,4.27751620678464,"{""strongly negative"": 0.000595, ""negative"": 0.001202, ""negative or neutral"": 0.007738, ""positive"": 0.701021, ""strongly positive"": 0.289443}",0.000595,0.001202,0.007738,0.701021,0.289443
35357,345,3220,4.0,83,positive,4,3.907776094652945,"{""strongly negative"": 0.000226, ""negative"": 0.0018, ""negative or neutral"": 0.09251, ""positive"": 0.9009, ""strongly positive"": 0.004564}",0.000226,0.0018,0.09251,0.9009,0.004564
35358,2925,1698,5.0,405,positive,4,3.987489939027,"{""strongly negative"": 0.000385, ""negative"": 0.002721, ""negative or neutral"": 0.039061, ""positive"": 0.924685, ""strongly positive"": 0.033148}",0.000385,0.002721,0.039061,0.924685,0.033148
35359,4447,1734,5.0,50,positive,4,4.047786244307645,"{""strongly negative"": 0.001086, ""negative"": 0.003823, ""negative or neutral"": 0.030526, ""positive"": 0.87535, ""strongly positive"": 0.089215}",0.001086,0.003823,0.030526,0.87535,0.089215
35360,2809,1343,5.0,209,positive,4,3.85186262591742,"{""strongly negative"": 0.000548, ""negative"": 0.011628, ""negative or neutral"": 0.132427, ""positive"": 0.846209, ""strongly positive"": 0.009189}",0.000548,0.011628,0.132427,0.846209,0.009189
35361,4942,799,4.0,491,positive,4,3.587315504293656,"{""strongly negative"": 0.000182, ""negative"": 0.005351, ""negative or neutral"": 0.402619, ""positive"": 0.590667, ""strongly positive"": 0.001182}",0.000182,0.005351,0.402619,0.590667,0.001182
35362,4679,574,5.0,257,positive,4,3.945387876650784,"{""strongly negative"": 0.000189, ""negative"": 0.001617, ""negative or neutral"": 0.057827, ""positive"": 0.933353, ""strongly positive"": 0.007015}",0.000189,0.001617,0.057827,0.933353,0.007015
35363,968,1645,3.0,213,negative or neutral,3,3.1147053973400034,"{""strongly negative"": 0.00062, ""negative"": 0.085287, ""negative or neutral"": 0.713682, ""positive"": 0.199591, ""strongly positive"": 0.00082}",0.00062,0.085287,0.713682,0.199591,0.00082
35364,4050,1334,5.0,312,positive,4,3.813146355561912,"{""strongly negative"": 0.000728, ""negative"": 0.014401, ""negative or neutral"": 0.164978, ""positive"": 0.810783, ""strongly positive"": 0.00911}",0.000728,0.014401,0.164978,0.810783,0.00911
35365,3550,1212,5.0,418,positive,4,4.0096838460012805,"{""strongly negative"": 0.000355, ""negative"": 0.001927, ""negative or neutral"": 0.030118, ""positive"": 0.922876, ""strongly positive"": 0.044723}",0.000355,0.001927,0.030118,0.922876,0.044723
35366,3488,2456,5.0,142,positive,4,4.005439300410217,"{""strongly negative"": 0.000455, ""negative"": 0.002873, ""negative or neutral"": 0.032663, ""positive"": 0.918796, ""strongly positive"": 0.045213}",0.000455,0.002873,0.032663,0.918796,0.045213
35367,3380,2230,4.0,263,positive,4,3.727140937087825,"{""strongly negative"": 0.000262, ""negative"": 0.003611, ""negative or neutral"": 0.266444, ""positive"": 0.72809, ""strongly positive"": 0.001593}",0.000262,0.003611,0.266444,0.72809,0.001593
35368,5502,3382,3.0,1157,positive,4,3.5555086131353164,"{""strongly negative"": 0.000204, ""negative"": 0.002857, ""negative or neutral"": 0.439103, ""positive"": 0.5569, ""strongly positive"": 0.000937}",0.000204,0.002857,0.439103,0.5569,0.000937
35369,4031,719,5.0,317,positive,4,4.010857570479857,"{""strongly negative"": 0.000376, ""negative"": 0.001531, ""negative or neutral"": 0.014447, ""positive"": 0.954152, ""strongly positive"": 0.029494}",0.000376,0.001531,0.014447,0.954152,0.029494
35370,2476,1418,5.0,37,positive,4,3.987953469331842,"{""strongly negative"": 0.000224, ""negative"": 0.000956, ""negative or neutral"": 0.029132, ""positive"": 0.950019, ""strongly positive"": 0.019669}",0.000224,0.000956,0.029132,0.950019,0.019669
35371,3072,3268,5.0,182,positive,4,3.954974829845014,"{""strongly negative"": 0.000165, ""negative"": 0.001416, ""negative or neutral"": 0.053139, ""positive"": 0.933841, ""strongly positive"": 0.011439}",0.000165,0.001416,0.053139,0.933841,0.011439
35372,1629,3293,3.0,368,positive,4,3.4978173263953067,"{""strongly negative"": 0.000359, ""negative"": 0.008752, ""negative or neutral"": 0.48475, ""positive"": 0.504993, ""strongly positive"": 0.001146}",0.000359,0.008752,0.48475,0.504993,0.001146
35373,4730,1575,5.0,57,negative or neutral,3,3.368864444841165,"{""strongly negative"": 0.000477, ""negative"": 0.021969, ""negative or neutral"": 0.587283, ""positive"": 0.388757, ""strongly positive"": 0.001515}",0.000477,0.021969,0.587283,0.388757,0.001515
35374,981,2143,5.0,21,positive,4,4.092338890070096,"{""strongly negative"": 0.000653, ""negative"": 0.002334, ""negative or neutral"": 0.02568, ""positive"": 0.84669, ""strongly positive"": 0.124644}",0.000653,0.002334,0.02568,0.84669,0.124644
35375,3264,1249,5.0,99,positive,4,4.329017436597496,"{""strongly negative"": 0.003028, ""negative"": 0.008875, ""negative or neutral"": 0.026467, ""positive"": 0.57931, ""strongly positive"": 0.38232}",0.003028,0.008875,0.026467,0.57931,0.38232
35376,1083,3178,5.0,30,negative or neutral,3,3.348509995266795,"{""strongly negative"": 0.001478, ""negative"": 0.082246, ""negative or neutral"": 0.486311, ""positive"": 0.426217, ""strongly positive"": 0.003747}",0.001478,0.082246,0.486311,0.426217,0.003747
35377,4935,1684,3.0,575,negative or neutral,3,3.05346116812143,"{""strongly negative"": 0.000191, ""negative"": 0.035868, ""negative or neutral"": 0.874445, ""positive"": 0.089281, ""strongly positive"": 0.000215}",0.000191,0.035868,0.874445,0.089281,0.000215
35378,3682,2770,4.0,72,positive,4,3.9743557241163217,"{""strongly negative"": 0.00025, ""negative"": 0.001617, ""negative or neutral"": 0.033973, ""positive"": 0.951848, ""strongly positive"": 0.012312}",0.00025,0.001617,0.033973,0.951848,0.012312
35379,498,444,5.0,43,positive,4,4.047218896477716,"{""strongly negative"": 0.000284, ""negative"": 0.001341, ""negative or neutral"": 0.016057, ""positive"": 0.915509, ""strongly positive"": 0.06681}",0.000284,0.001341,0.016057,0.915509,0.06681
35380,488,2337,3.0,131,negative or neutral,3,2.9752556444727816,"{""strongly negative"": 0.000677, ""negative"": 0.229767, ""negative or neutral"": 0.564145, ""positive"": 0.204447, ""strongly positive"": 0.000965}",0.000677,0.229767,0.564145,0.204447,0.000965
35381,2938,708,2.0,82,negative,2,2.527401333209127,"{""strongly negative"": 0.016899, ""negative"": 0.588027, ""negative or neutral"": 0.251167, ""positive"": 0.138589, ""strongly positive"": 0.005319}",0.016899,0.588027,0.251167,0.138589,0.005319
35382,3322,972,5.0,72,positive,4,4.016512418311322,"{""strongly negative"": 0.000394, ""negative"": 0.001874, ""negative or neutral"": 0.020781, ""positive"": 0.934724, ""strongly positive"": 0.042226}",0.000394,0.001874,0.020781,0.934724,0.042226
35383,1304,472,4.0,58,positive,4,3.832706001936458,"{""strongly negative"": 0.000633, ""negative"": 0.004971, ""negative or neutral"": 0.161195, ""positive"": 0.827458, ""strongly positive"": 0.005743}",0.000633,0.004971,0.161195,0.827458,0.005743
35384,1204,1257,5.0,65,positive,4,3.990116854838561,"{""strongly negative"": 0.000355, ""negative"": 0.001693, ""negative or neutral"": 0.033632, ""positive"": 0.936121, ""strongly positive"": 0.028199}",0.000355,0.001693,0.033632,0.936121,0.028199
35385,236,1327,5.0,115,positive,4,4.041536908829585,"{""strongly negative"": 0.000644, ""negative"": 0.003044, ""negative or neutral"": 0.028611, ""positive"": 0.889531, ""strongly positive"": 0.078169}",0.000644,0.003044,0.028611,0.889531,0.078169
35386,1199,2806,5.0,71,positive,4,3.938484422804322,"{""strongly negative"": 0.000618, ""negative"": 0.004555, ""negative or neutral"": 0.065375, ""positive"": 0.914632, ""strongly positive"": 0.014821}",0.000618,0.004555,0.065375,0.914632,0.014821
35387,4745,2831,3.0,21,negative or neutral,3,2.740775781683624,"{""strongly negative"": 0.001311, ""negative"": 0.286911, ""negative or neutral"": 0.682044, ""positive"": 0.029161, ""strongly positive"": 0.000573}",0.001311,0.286911,0.682044,0.029161,0.000573
35388,512,3298,5.0,315,negative or neutral,3,3.295060519652907,"{""strongly negative"": 0.000263, ""negative"": 0.005777, ""negative or neutral"": 0.693362, ""positive"": 0.299832, ""strongly positive"": 0.000766}",0.000263,0.005777,0.693362,0.299832,0.000766
35389,4113,1930,5.0,97,positive,4,3.990522185224109,"{""strongly negative"": 0.00064, ""negative"": 0.003048, ""negative or neutral"": 0.040924, ""positive"": 0.915926, ""strongly positive"": 0.039462}",0.00064,0.003048,0.040924,0.915926,0.039462
