row_id,user_id,item_id,rating,review_length,sentiment_label,sentiment_1_5,sentiment_expected_1_5,sentiment_scores,sentiment_p1,sentiment_p2,sentiment_p3,sentiment_p4,sentiment_p5
28804,4638,510,4.0,30,positive,4,3.95216755225556,"{""strongly negative"": 0.000422, ""negative"": 0.002224, ""negative or neutral"": 0.054543, ""positive"": 0.930388, ""strongly positive"": 0.012424}",0.000422,0.002224,0.054543,0.930388,0.012424
28805,2946,105,4.0,21,positive,4,4.127424410777167,"{""strongly negative"": 0.00067, ""negative"": 0.001331, ""negative or neutral"": 0.012959, ""positive"": 0.839984, ""strongly positive"": 0.145056}",0.00067,0.001331,0.012959,0.839984,0.145056
28806,4345,1250,1.0,70,negative,2,2.218122254766058,"{""strongly negative"": 0.003658, ""negative"": 0.786349, ""negative or neutral"": 0.198842, ""positive"": 0.010515, ""strongly positive"": 0.000636}",0.003658,0.786349,0.198842,0.010515,0.000636
28807,316,880,2.0,90,negative,2,2.503477835096419,"{""strongly negative"": 0.002957, ""negative"": 0.565295, ""negative or neutral"": 0.358627, ""positive"": 0.071554, ""strongly positive"": 0.001566}",0.002957,0.565295,0.358627,0.071554,0.001566
28808,1316,623,5.0,27,positive,4,3.6175706107896985,"{""strongly negative"": 0.000232, ""negative"": 0.003496, ""negative or neutral"": 0.37701, ""positive"": 0.616995, ""strongly positive"": 0.002267}",0.000232,0.003496,0.37701,0.616995,0.002267
28809,2320,239,4.0,53,negative or neutral,3,3.395653078565374,"{""strongly negative"": 0.000339, ""negative"": 0.018256, ""negative or neutral"": 0.568593, ""positive"": 0.411035, ""strongly positive"": 0.001776}",0.000339,0.018256,0.568593,0.411035,0.001776
28810,5101,538,5.0,21,positive,4,3.951807574558188,"{""strongly negative"": 0.000188, ""negative"": 0.000953, ""negative or neutral"": 0.0536, ""positive"": 0.93738, ""strongly positive"": 0.007879}",0.000188,0.000953,0.0536,0.93738,0.007879
28811,4405,1633,5.0,44,positive,4,4.484800806734711,"{""strongly negative"": 0.00129, ""negative"": 0.000655, ""negative or neutral"": 0.003333, ""positive"": 0.501409, ""strongly positive"": 0.493313}",0.00129,0.000655,0.003333,0.501409,0.493313
28812,1582,1549,5.0,47,negative or neutral,3,2.9237389817426447,"{""strongly negative"": 0.000368, ""negative"": 0.123795, ""negative or neutral"": 0.827804, ""positive"": 0.047793, ""strongly positive"": 0.000239}",0.000368,0.123795,0.827804,0.047793,0.000239
28813,1993,1328,5.0,21,strongly positive,5,4.672515739221126,"{""strongly negative"": 0.001967, ""negative"": 0.001028, ""negative or neutral"": 0.002588, ""positive"": 0.311356, ""strongly positive"": 0.683061}",0.001967,0.001028,0.002588,0.311356,0.683061
28814,681,463,4.0,238,positive,4,3.880771914220532,"{""strongly negative"": 0.000238, ""negative"": 0.003441, ""negative or neutral"": 0.115393, ""positive"": 0.877169, ""strongly positive"": 0.003759}",0.000238,0.003441,0.115393,0.877169,0.003759
28815,1353,1578,5.0,23,positive,4,3.966912948424578,"{""strongly negative"": 0.000192, ""negative"": 0.000893, ""negative or neutral"": 0.047388, ""positive"": 0.934866, ""strongly positive"": 0.016662}",0.000192,0.000893,0.047388,0.934866,0.016662
28816,3879,534,3.0,27,positive,4,3.987430015724385,"{""strongly negative"": 0.000257, ""negative"": 0.000835, ""negative or neutral"": 0.025631, ""positive"": 0.957772, ""strongly positive"": 0.015504}",0.000257,0.000835,0.025631,0.957772,0.015504
28817,1156,880,5.0,35,positive,4,3.8351870294718537,"{""strongly negative"": 0.000255, ""negative"": 0.00562, ""negative or neutral"": 0.158814, ""positive"": 0.829303, ""strongly positive"": 0.006007}",0.000255,0.00562,0.158814,0.829303,0.006007
28818,2032,1330,5.0,21,positive,4,4.021330663992558,"{""strongly negative"": 0.000336, ""negative"": 0.000672, ""negative or neutral"": 0.015083, ""positive"": 0.945143, ""strongly positive"": 0.038766}",0.000336,0.000672,0.015083,0.945143,0.038766
28819,953,1547,5.0,29,positive,4,4.135760467441287,"{""strongly negative"": 0.000671, ""negative"": 0.001068, ""negative or neutral"": 0.011396, ""positive"": 0.835559, ""strongly positive"": 0.151306}",0.000671,0.001068,0.011396,0.835559,0.151306
28820,4442,608,5.0,38,positive,4,4.041198042861652,"{""strongly negative"": 0.00054, ""negative"": 0.001045, ""negative or neutral"": 0.014814, ""positive"": 0.923877, ""strongly positive"": 0.059724}",0.00054,0.001045,0.014814,0.923877,0.059724
28821,1948,1193,5.0,21,positive,4,4.234910482307896,"{""strongly negative"": 0.000977, ""negative"": 0.001625, ""negative or neutral"": 0.008683, ""positive"": 0.73894, ""strongly positive"": 0.249775}",0.000977,0.001625,0.008683,0.73894,0.249775
28822,3542,267,5.0,25,positive,4,4.193114217312541,"{""strongly negative"": 0.000731, ""negative"": 0.000943, ""negative or neutral"": 0.006131, ""positive"": 0.78887, ""strongly positive"": 0.203325}",0.000731,0.000943,0.006131,0.78887,0.203325
28823,4591,792,5.0,39,positive,4,4.114014110877179,"{""strongly negative"": 0.000492, ""negative"": 0.001087, ""negative or neutral"": 0.010239, ""positive"": 0.860278, ""strongly positive"": 0.127904}",0.000492,0.001087,0.010239,0.860278,0.127904
28824,3699,479,5.0,43,positive,4,3.9797575050324654,"{""strongly negative"": 0.000201, ""negative"": 0.000896, ""negative or neutral"": 0.034382, ""positive"": 0.947988, ""strongly positive"": 0.016533}",0.000201,0.000896,0.034382,0.947988,0.016533
28825,1019,1110,4.0,85,positive,4,3.6851956045720726,"{""strongly negative"": 0.000351, ""negative"": 0.006696, ""negative or neutral"": 0.303248, ""positive"": 0.686816, ""strongly positive"": 0.002889}",0.000351,0.006696,0.303248,0.686816,0.002889
28826,1154,1645,4.0,509,negative or neutral,3,3.0753200011968147,"{""strongly negative"": 0.000178, ""negative"": 0.029335, ""negative or neutral"": 0.865681, ""positive"": 0.104603, ""strongly positive"": 0.000204}",0.000178,0.029335,0.865681,0.104603,0.000204
28827,2321,1288,5.0,29,positive,4,4.083012425835477,"{""strongly negative"": 0.000378, ""negative"": 0.000748, ""negative or neutral"": 0.010264, ""positive"": 0.892705, ""strongly positive"": 0.095906}",0.000378,0.000748,0.010264,0.892705,0.095906
28828,3844,1366,4.0,24,positive,4,3.960796744737309,"{""strongly negative"": 0.000241, ""negative"": 0.001405, ""negative or neutral"": 0.044456, ""positive"": 0.945114, ""strongly positive"": 0.008785}",0.000241,0.001405,0.044456,0.945114,0.008785
28829,3536,645,2.0,97,negative,2,2.3490450581884943,"{""strongly negative"": 0.000918, ""negative"": 0.66237, ""negative or neutral"": 0.32379, ""positive"": 0.012593, ""strongly positive"": 0.000329}",0.000918,0.66237,0.32379,0.012593,0.000329
28830,1780,1195,5.0,20,positive,4,4.0904640993103385,"{""strongly negative"": 0.001006, ""negative"": 0.001741, ""negative or neutral"": 0.019412, ""positive"": 0.861466, ""strongly positive"": 0.116375}",0.001006,0.001741,0.019412,0.861466,0.116375
28831,2459,250,3.0,35,negative or neutral,3,2.773508188314736,"{""strongly negative"": 0.002132, ""negative"": 0.325322, ""negative or neutral"": 0.570589, ""positive"": 0.100822, ""strongly positive"": 0.001135}",0.002132,0.325322,0.570589,0.100822,0.001135
28832,1539,1107,5.0,34,positive,4,4.012599398207385,"{""strongly negative"": 0.000436, ""negative"": 0.002625, ""negative or neutral"": 0.029763, ""positive"": 0.918256, ""strongly positive"": 0.04892}",0.000436,0.002625,0.029763,0.918256,0.04892
28833,627,1343,5.0,58,negative or neutral,3,3.129435190698132,"{""strongly negative"": 0.002148, ""negative"": 0.137541, ""negative or neutral"": 0.591314, ""positive"": 0.266723, ""strongly positive"": 0.002275}",0.002148,0.137541,0.591314,0.266723,0.002275
28834,5020,294,5.0,68,positive,4,4.137380830536131,"{""strongly negative"": 0.000697, ""negative"": 0.000792, ""negative or neutral"": 0.005818, ""positive"": 0.84582, ""strongly positive"": 0.146873}",0.000697,0.000792,0.005818,0.84582,0.146873
28835,2048,642,2.0,188,negative,2,2.1978314011357725,"{""strongly negative"": 0.003522, ""negative"": 0.806916, ""negative or neutral"": 0.17831, ""positive"": 0.010712, ""strongly positive"": 0.00054}",0.003522,0.806916,0.17831,0.010712,0.00054
28836,5046,1116,5.0,56,positive,4,3.910482394043356,"{""strongly negative"": 0.001981, ""negative"": 0.019245, ""negative or neutral"": 0.070552, ""positive"": 0.882756, ""strongly positive"": 0.025466}",0.001981,0.019245,0.070552,0.882756,0.025466
28837,4080,1590,3.0,42,positive,4,3.767147132602986,"{""strongly negative"": 0.000691, ""negative"": 0.016978, ""negative or neutral"": 0.203271, ""positive"": 0.772614, ""strongly positive"": 0.006447}",0.000691,0.016978,0.203271,0.772614,0.006447
28838,1047,889,4.0,98,positive,4,3.565127202309668,"{""strongly negative"": 0.001126, ""negative"": 0.030644, ""negative or neutral"": 0.373713, ""positive"": 0.591011, ""strongly positive"": 0.003506}",0.001126,0.030644,0.373713,0.591011,0.003506
28839,2605,347,3.0,56,negative or neutral,3,2.9363907114893664,"{""strongly negative"": 0.000532, ""negative"": 0.125585, ""negative or neutral"": 0.81127, ""positive"": 0.062184, ""strongly positive"": 0.000428}",0.000532,0.125585,0.81127,0.062184,0.000428
28840,2671,1310,4.0,22,positive,4,3.630184728943277,"{""strongly negative"": 0.000317, ""negative"": 0.009094, ""negative or neutral"": 0.352615, ""positive"": 0.636035, ""strongly positive"": 0.001939}",0.000317,0.009094,0.352615,0.636035,0.001939
28841,1544,763,5.0,14,positive,4,3.963247086969204,"{""strongly negative"": 0.001019, ""negative"": 0.007515, ""negative or neutral"": 0.049923, ""positive"": 0.910286, ""strongly positive"": 0.031257}",0.001019,0.007515,0.049923,0.910286,0.031257
28842,113,1481,5.0,50,positive,4,4.2428359081968665,"{""strongly negative"": 0.000837, ""negative"": 0.001944, ""negative or neutral"": 0.010995, ""positive"": 0.725991, ""strongly positive"": 0.260232}",0.000837,0.001944,0.010995,0.725991,0.260232
28843,1901,711,5.0,33,positive,4,4.403906362480484,"{""strongly negative"": 0.001312, ""negative"": 0.00203, ""negative or neutral"": 0.007453, ""positive"": 0.569853, ""strongly positive"": 0.419353}",0.001312,0.00203,0.007453,0.569853,0.419353
28844,734,1056,3.0,138,positive,4,3.7132395954977255,"{""strongly negative"": 0.000444, ""negative"": 0.009471, ""negative or neutral"": 0.268743, ""positive"": 0.719083, ""strongly positive"": 0.002258}",0.000444,0.009471,0.268743,0.719083,0.002258
28845,3995,1029,5.0,26,positive,4,4.014465063650277,"{""strongly negative"": 0.000224, ""negative"": 0.000693, ""negative or neutral"": 0.015645, ""positive"": 0.951272, ""strongly positive"": 0.032167}",0.000224,0.000693,0.015645,0.951272,0.032167
28846,1994,373,5.0,41,positive,4,4.290852702688426,"{""strongly negative"": 0.00206, ""negative"": 0.004483, ""negative or neutral"": 0.011932, ""positive"": 0.663594, ""strongly positive"": 0.317931}",0.00206,0.004483,0.011932,0.663594,0.317931
28847,4138,1547,5.0,36,positive,4,4.112641618005,"{""strongly negative"": 0.000656, ""negative"": 0.00215, ""negative or neutral"": 0.017461, ""positive"": 0.843361, ""strongly positive"": 0.136372}",0.000656,0.00215,0.017461,0.843361,0.136372
28848,176,786,5.0,31,positive,4,3.884132263527136,"{""strongly negative"": 0.000162, ""negative"": 0.002987, ""negative or neutral"": 0.112379, ""positive"": 0.881504, ""strongly positive"": 0.002969}",0.000162,0.002987,0.112379,0.881504,0.002969
28849,598,1208,4.0,31,positive,4,3.959626459822175,"{""strongly negative"": 0.00023, ""negative"": 0.001258, ""negative or neutral"": 0.048955, ""positive"": 0.93777, ""strongly positive"": 0.011787}",0.00023,0.001258,0.048955,0.93777,0.011787
28850,1211,596,5.0,44,positive,4,4.168307771557011,"{""strongly negative"": 0.001037, ""negative"": 0.001353, ""negative or neutral"": 0.009388, ""positive"": 0.804707, ""strongly positive"": 0.183514}",0.001037,0.001353,0.009388,0.804707,0.183514
28851,4580,179,5.0,70,positive,4,4.2014999848324805,"{""strongly negative"": 0.000865, ""negative"": 0.001473, ""negative or neutral"": 0.008764, ""positive"": 0.77309, ""strongly positive"": 0.215807}",0.000865,0.001473,0.008764,0.77309,0.215807
28852,4321,655,5.0,246,negative or neutral,3,3.1646346608176827,"{""strongly negative"": 0.00076, ""negative"": 0.038399, ""negative or neutral"": 0.757323, ""positive"": 0.202482, ""strongly positive"": 0.001035}",0.00076,0.038399,0.757323,0.202482,0.001035
28853,4751,1670,4.0,69,positive,4,3.97967013870948,"{""strongly negative"": 0.000426, ""negative"": 0.001202, ""negative or neutral"": 0.035978, ""positive"": 0.943065, ""strongly positive"": 0.019329}",0.000426,0.001202,0.035978,0.943065,0.019329
28854,4188,1011,5.0,63,negative or neutral,3,3.1990742506459355,"{""strongly negative"": 0.001099, ""negative"": 0.102109, ""negative or neutral"": 0.595627, ""positive"": 0.298951, ""strongly positive"": 0.002215}",0.001099,0.102109,0.595627,0.298951,0.002215
28855,2560,756,2.0,235,negative,2,2.257858064607717,"{""strongly negative"": 0.003599, ""negative"": 0.753605, ""negative or neutral"": 0.224678, ""positive"": 0.017575, ""strongly positive"": 0.000543}",0.003599,0.753605,0.224678,0.017575,0.000543
28856,4215,1108,5.0,25,positive,4,4.036121565004578,"{""strongly negative"": 0.000282, ""negative"": 0.00044, ""negative or neutral"": 0.011254, ""positive"": 0.938925, ""strongly positive"": 0.0491}",0.000282,0.00044,0.011254,0.938925,0.0491
28857,3959,640,5.0,269,positive,4,3.9015830971620735,"{""strongly negative"": 0.000144, ""negative"": 0.00193, ""negative or neutral"": 0.097467, ""positive"": 0.897118, ""strongly positive"": 0.003341}",0.000144,0.00193,0.097467,0.897118,0.003341
28858,3871,1122,5.0,151,positive,4,3.878124818904325,"{""strongly negative"": 0.000347, ""negative"": 0.004109, ""negative or neutral"": 0.120545, ""positive"": 0.867071, ""strongly positive"": 0.007928}",0.000347,0.004109,0.120545,0.867071,0.007928
28859,2461,623,5.0,21,strongly positive,5,4.722950480063446,"{""strongly negative"": 0.001326, ""negative"": 0.001146, ""negative or neutral"": 0.0031, ""positive"": 0.262109, ""strongly positive"": 0.732319}",0.001326,0.001146,0.0031,0.262109,0.732319
28860,3572,1473,5.0,32,positive,4,4.055549205164425,"{""strongly negative"": 0.001223, ""negative"": 0.007712, ""negative or neutral"": 0.044909, ""positive"": 0.826606, ""strongly positive"": 0.119551}",0.001223,0.007712,0.044909,0.826606,0.119551
28861,4934,1613,3.0,243,negative,2,2.368093923956621,"{""strongly negative"": 0.001401, ""negative"": 0.636091, ""negative or neutral"": 0.35582, ""positive"": 0.00639, ""strongly positive"": 0.000298}",0.001401,0.636091,0.35582,0.00639,0.000298
28862,2384,1643,5.0,20,strongly positive,5,4.766127309761941,"{""strongly negative"": 0.002119, ""negative"": 0.001743, ""negative or neutral"": 0.003484, ""positive"": 0.213199, ""strongly positive"": 0.779455}",0.002119,0.001743,0.003484,0.213199,0.779455
28863,2272,249,4.0,1292,negative or neutral,3,3.0130632245272864,"{""strongly negative"": 0.000448, ""negative"": 0.077569, ""negative or neutral"": 0.83089, ""positive"": 0.090659, ""strongly positive"": 0.000434}",0.000448,0.077569,0.83089,0.090659,0.000434
28864,661,78,5.0,44,positive,4,4.246874726668466,"{""strongly negative"": 0.00076, ""negative"": 0.001751, ""negative or neutral"": 0.008712, ""positive"": 0.727408, ""strongly positive"": 0.261369}",0.00076,0.001751,0.008712,0.727408,0.261369
28865,4437,27,4.0,24,positive,4,3.783260615426116,"{""strongly negative"": 0.000259, ""negative"": 0.002108, ""negative or neutral"": 0.214844, ""positive"": 0.77969, ""strongly positive"": 0.003099}",0.000259,0.002108,0.214844,0.77969,0.003099
28866,2613,1555,4.0,548,negative or neutral,3,3.228397758619394,"{""strongly negative"": 0.000296, ""negative"": 0.023984, ""negative or neutral"": 0.723328, ""positive"": 0.25181, ""strongly positive"": 0.000582}",0.000296,0.023984,0.723328,0.25181,0.000582
28867,3938,267,5.0,94,positive,4,4.09555450163316,"{""strongly negative"": 0.00101, ""negative"": 0.002719, ""negative or neutral"": 0.017746, ""positive"": 0.856758, ""strongly positive"": 0.121767}",0.00101,0.002719,0.017746,0.856758,0.121767
28868,1996,1123,4.0,958,negative or neutral,3,3.014433127042139,"{""strongly negative"": 0.000288, ""negative"": 0.032891, ""negative or neutral"": 0.919173, ""positive"": 0.047394, ""strongly positive"": 0.000253}",0.000288,0.032891,0.919173,0.047394,0.000253
28869,4632,184,1.0,63,negative,2,2.058712131052744,"{""strongly negative"": 0.009717, ""negative"": 0.925846, ""negative or neutral"": 0.061029, ""positive"": 0.002821, ""strongly positive"": 0.000586}",0.009717,0.925846,0.061029,0.002821,0.000586
28870,4572,715,2.0,27,negative,2,1.9981924081221225,"{""strongly negative"": 0.031536, ""negative"": 0.941632, ""negative or neutral"": 0.024561, ""positive"": 0.001644, ""strongly positive"": 0.000627}",0.031536,0.941632,0.024561,0.001644,0.000627
28871,557,192,5.0,122,positive,4,3.997863713069819,"{""strongly negative"": 0.000398, ""negative"": 0.001292, ""negative or neutral"": 0.024195, ""positive"": 0.948279, ""strongly positive"": 0.025836}",0.000398,0.001292,0.024195,0.948279,0.025836
28872,1060,324,5.0,97,positive,4,3.695653709146427,"{""strongly negative"": 0.00028, ""negative"": 0.004465, ""negative or neutral"": 0.296965, ""positive"": 0.695904, ""strongly positive"": 0.002387}",0.00028,0.004465,0.296965,0.695904,0.002387
28873,4721,414,3.0,103,negative,2,2.032839385792613,"{""strongly negative"": 0.011974, ""negative"": 0.945866, ""negative or neutral"": 0.040041, ""positive"": 0.001583, ""strongly positive"": 0.000535}",0.011974,0.945866,0.040041,0.001583,0.000535
