row_id,user_id,item_id,rating,review_length,sentiment_label,sentiment_1_5,sentiment_expected_1_5,sentiment_scores,sentiment_p1,sentiment_p2,sentiment_p3,sentiment_p4,sentiment_p5
28814,3750,267,5.0,27,positive,4,3.994299626268912,"{""strongly negative"": 0.000743, ""negative"": 0.002864, ""negative or neutral"": 0.0508, ""positive"": 0.892535, ""strongly positive"": 0.053058}",0.000743,0.002864,0.0508,0.892535,0.053058
28815,3949,154,4.0,156,positive,4,4.01022126400494,"{""strongly negative"": 0.00037, ""negative"": 0.000834, ""negative or neutral"": 0.017546, ""positive"": 0.950704, ""strongly positive"": 0.030546}",0.00037,0.000834,0.017546,0.950704,0.030546
28816,1292,859,5.0,79,negative or neutral,3,3.36902108322829,"{""strongly negative"": 0.001171, ""negative"": 0.032309, ""negative or neutral"": 0.565425, ""positive"": 0.398518, ""strongly positive"": 0.002577}",0.001171,0.032309,0.565425,0.398518,0.002577
28817,2182,1510,5.0,161,negative or neutral,3,3.441510409465991,"{""strongly negative"": 0.000332, ""negative"": 0.004387, ""negative or neutral"": 0.550117, ""positive"": 0.443765, ""strongly positive"": 0.001398}",0.000332,0.004387,0.550117,0.443765,0.001398
28818,833,1924,5.0,283,positive,4,3.744499183114385,"{""strongly negative"": 0.000254, ""negative"": 0.003219, ""negative or neutral"": 0.250031, ""positive"": 0.744763, ""strongly positive"": 0.001732}",0.000254,0.003219,0.250031,0.744763,0.001732
28819,3971,1951,4.0,59,positive,4,3.991229520208435,"{""strongly negative"": 0.000472, ""negative"": 0.001604, ""negative or neutral"": 0.024629, ""positive"": 0.952812, ""strongly positive"": 0.020483}",0.000472,0.001604,0.024629,0.952812,0.020483
28820,1213,2286,5.0,83,positive,4,3.987708711880259,"{""strongly negative"": 0.000635, ""negative"": 0.001649, ""negative or neutral"": 0.038299, ""positive"": 0.928207, ""strongly positive"": 0.03121}",0.000635,0.001649,0.038299,0.928207,0.03121
28821,793,1121,5.0,3761,positive,4,3.6747847518563503,"{""strongly negative"": 0.00022, ""negative"": 0.003195, ""negative or neutral"": 0.319798, ""positive"": 0.675154, ""strongly positive"": 0.001633}",0.00022,0.003195,0.319798,0.675154,0.001633
28822,2979,1775,3.0,142,positive,4,3.5509250845352653,"{""strongly negative"": 0.000188, ""negative"": 0.006162, ""negative or neutral"": 0.43784, ""positive"": 0.554158, ""strongly positive"": 0.001652}",0.000188,0.006162,0.43784,0.554158,0.001652
28823,4561,681,4.0,136,positive,4,3.5042872397170868,"{""strongly negative"": 0.000382, ""negative"": 0.005879, ""negative or neutral"": 0.484144, ""positive"": 0.50826, ""strongly positive"": 0.001335}",0.000382,0.005879,0.484144,0.50826,0.001335
28824,3380,436,2.0,203,negative or neutral,3,2.93914872140158,"{""strongly negative"": 0.001505, ""negative"": 0.250966, ""negative or neutral"": 0.555971, ""positive"": 0.18999, ""strongly positive"": 0.001567}",0.001505,0.250966,0.555971,0.18999,0.001567
28825,360,1629,5.0,110,positive,4,3.8962602917163167,"{""strongly negative"": 0.000229, ""negative"": 0.001966, ""negative or neutral"": 0.104952, ""positive"": 0.887021, ""strongly positive"": 0.005832}",0.000229,0.001966,0.104952,0.887021,0.005832
28826,1480,42,5.0,29,positive,4,3.5452436191844754,"{""strongly negative"": 0.000287, ""negative"": 0.007005, ""negative or neutral"": 0.441852, ""positive"": 0.548888, ""strongly positive"": 0.001968}",0.000287,0.007005,0.441852,0.548888,0.001968
28827,3340,1530,5.0,29,positive,4,4.036661813384853,"{""strongly negative"": 0.00063, ""negative"": 0.001665, ""negative or neutral"": 0.030901, ""positive"": 0.894021, ""strongly positive"": 0.072783}",0.00063,0.001665,0.030901,0.894021,0.072783
28828,4404,1920,4.0,69,positive,4,3.6496514463360654,"{""strongly negative"": 0.000228, ""negative"": 0.006326, ""negative or neutral"": 0.338886, ""positive"": 0.652688, ""strongly positive"": 0.001872}",0.000228,0.006326,0.338886,0.652688,0.001872
28829,4073,383,5.0,63,positive,4,3.989426853106124,"{""strongly negative"": 0.000484, ""negative"": 0.001403, ""negative or neutral"": 0.033392, ""positive"": 0.937644, ""strongly positive"": 0.027077}",0.000484,0.001403,0.033392,0.937644,0.027077
28830,4242,907,4.0,92,positive,4,4.045635735674296,"{""strongly negative"": 0.000611, ""negative"": 0.002105, ""negative or neutral"": 0.02318, ""positive"": 0.899247, ""strongly positive"": 0.074857}",0.000611,0.002105,0.02318,0.899247,0.074857
28831,3791,1351,2.0,170,negative or neutral,3,2.915569321718067,"{""strongly negative"": 0.001045, ""negative"": 0.177113, ""negative or neutral"": 0.727819, ""positive"": 0.093275, ""strongly positive"": 0.000748}",0.001045,0.177113,0.727819,0.093275,0.000748
28832,1227,123,4.0,373,negative or neutral,3,3.319128080183873,"{""strongly negative"": 0.000442, ""negative"": 0.013607, ""negative or neutral"": 0.653609, ""positive"": 0.331065, ""strongly positive"": 0.001277}",0.000442,0.013607,0.653609,0.331065,0.001277
28833,2788,123,5.0,29,positive,4,3.885382736392785,"{""strongly negative"": 0.000675, ""negative"": 0.008991, ""negative or neutral"": 0.110548, ""positive"": 0.863846, ""strongly positive"": 0.015939}",0.000675,0.008991,0.110548,0.863846,0.015939
28834,4737,699,5.0,69,negative or neutral,3,3.029047135991277,"{""strongly negative"": 0.00029, ""negative"": 0.062853, ""negative or neutral"": 0.844974, ""positive"": 0.091287, ""strongly positive"": 0.000596}",0.00029,0.062853,0.844974,0.091287,0.000596
28835,375,1618,5.0,672,positive,4,3.733677601150703,"{""strongly negative"": 0.000396, ""negative"": 0.005256, ""negative or neutral"": 0.258624, ""positive"": 0.731725, ""strongly positive"": 0.004}",0.000396,0.005256,0.258624,0.731725,0.004
28836,644,2183,4.0,178,negative or neutral,3,3.0271375644078944,"{""strongly negative"": 0.000402, ""negative"": 0.037283, ""negative or neutral"": 0.897524, ""positive"": 0.064355, ""strongly positive"": 0.000435}",0.000402,0.037283,0.897524,0.064355,0.000435
28837,2652,309,4.0,39,negative or neutral,3,3.144421225384576,"{""strongly negative"": 0.000247, ""negative"": 0.018345, ""negative or neutral"": 0.818915, ""positive"": 0.161723, ""strongly positive"": 0.000769}",0.000247,0.018345,0.818915,0.161723,0.000769
28838,271,2150,5.0,22,positive,4,4.031687982555013,"{""strongly negative"": 0.00077, ""negative"": 0.002334, ""negative or neutral"": 0.034403, ""positive"": 0.889423, ""strongly positive"": 0.07307}",0.00077,0.002334,0.034403,0.889423,0.07307
28839,1599,748,5.0,28,positive,4,4.463279729592614,"{""strongly negative"": 0.001502, ""negative"": 0.001365, ""negative or neutral"": 0.004307, ""positive"": 0.518004, ""strongly positive"": 0.474822}",0.001502,0.001365,0.004307,0.518004,0.474822
28840,3413,287,4.0,28,negative or neutral,3,3.052833323861705,"{""strongly negative"": 0.000232, ""negative"": 0.031539, ""negative or neutral"": 0.883877, ""positive"": 0.083871, ""strongly positive"": 0.000482}",0.000232,0.031539,0.883877,0.083871,0.000482
28841,2155,1247,5.0,197,positive,4,3.848008741391823,"{""strongly negative"": 0.000331, ""negative"": 0.002495, ""negative or neutral"": 0.149651, ""positive"": 0.843881, ""strongly positive"": 0.003642}",0.000331,0.002495,0.149651,0.843881,0.003642
28842,4796,2270,4.0,123,negative or neutral,3,3.035563020966947,"{""strongly negative"": 0.001891, ""negative"": 0.217328, ""negative or neutral"": 0.526143, ""positive"": 0.252604, ""strongly positive"": 0.002035}",0.001891,0.217328,0.526143,0.252604,0.002035
28843,40,53,5.0,106,positive,4,3.981661073339637,"{""strongly negative"": 0.000457, ""negative"": 0.001498, ""negative or neutral"": 0.035139, ""positive"": 0.941741, ""strongly positive"": 0.021166}",0.000457,0.001498,0.035139,0.941741,0.021166
28844,4261,161,5.0,120,positive,4,3.622544184618164,"{""strongly negative"": 0.000667, ""negative"": 0.008501, ""negative or neutral"": 0.361645, ""positive"": 0.625995, ""strongly positive"": 0.003192}",0.000667,0.008501,0.361645,0.625995,0.003192
28845,3022,975,5.0,164,negative or neutral,3,3.1673686846042983,"{""strongly negative"": 0.00058, ""negative"": 0.03323, ""negative or neutral"": 0.765171, ""positive"": 0.200278, ""strongly positive"": 0.000741}",0.00058,0.03323,0.765171,0.200278,0.000741
28846,1248,784,5.0,86,negative or neutral,3,3.071676329476759,"{""strongly negative"": 0.000552, ""negative"": 0.03759, ""negative or neutral"": 0.852126, ""positive"": 0.109095, ""strongly positive"": 0.000638}",0.000552,0.03759,0.852126,0.109095,0.000638
28847,3918,1025,5.0,184,positive,4,3.937771470402368,"{""strongly negative"": 0.000366, ""negative"": 0.001847, ""negative or neutral"": 0.077295, ""positive"": 0.900632, ""strongly positive"": 0.019859}",0.000366,0.001847,0.077295,0.900632,0.019859
28848,1640,2273,5.0,54,positive,4,3.900296414649347,"{""strongly negative"": 0.000316, ""negative"": 0.003565, ""negative or neutral"": 0.099549, ""positive"": 0.888646, ""strongly positive"": 0.007924}",0.000316,0.003565,0.099549,0.888646,0.007924
28849,424,108,3.0,74,positive,4,3.357666437746957,"{""strongly negative"": 0.001965, ""negative"": 0.104898, ""negative or neutral"": 0.433266, ""positive"": 0.453245, ""strongly positive"": 0.006625}",0.001965,0.104898,0.433266,0.453245,0.006625
28850,3743,1703,5.0,83,positive,4,3.7711186005035415,"{""strongly negative"": 0.000539, ""negative"": 0.006116, ""negative or neutral"": 0.220302, ""positive"": 0.767775, ""strongly positive"": 0.005268}",0.000539,0.006116,0.220302,0.767775,0.005268
28851,227,2298,5.0,33,positive,4,4.135104456101544,"{""strongly negative"": 0.000991, ""negative"": 0.001886, ""negative or neutral"": 0.027772, ""positive"": 0.799728, ""strongly positive"": 0.169622}",0.000991,0.001886,0.027772,0.799728,0.169622
28852,4575,1829,5.0,238,positive,4,3.830912891542539,"{""strongly negative"": 0.000315, ""negative"": 0.003185, ""negative or neutral"": 0.168195, ""positive"": 0.821883, ""strongly positive"": 0.006422}",0.000315,0.003185,0.168195,0.821883,0.006422
28853,3968,2252,5.0,32,positive,4,4.110089426860213,"{""strongly negative"": 0.000828, ""negative"": 0.001638, ""negative or neutral"": 0.016052, ""positive"": 0.849578, ""strongly positive"": 0.131903}",0.000828,0.001638,0.016052,0.849578,0.131903
28854,1847,1257,5.0,58,positive,4,4.025028438016307,"{""strongly negative"": 0.000603, ""negative"": 0.001259, ""negative or neutral"": 0.022822, ""positive"": 0.923139, ""strongly positive"": 0.052177}",0.000603,0.001259,0.022822,0.923139,0.052177
28855,4145,751,4.0,63,positive,4,3.893334001593757,"{""strongly negative"": 0.000552, ""negative"": 0.004434, ""negative or neutral"": 0.106846, ""positive"": 0.877463, ""strongly positive"": 0.010704}",0.000552,0.004434,0.106846,0.877463,0.010704
28856,1276,1307,5.0,121,positive,4,3.9372831578948535,"{""strongly negative"": 0.000707, ""negative"": 0.003992, ""negative or neutral"": 0.070031, ""positive"": 0.907852, ""strongly positive"": 0.017419}",0.000707,0.003992,0.070031,0.907852,0.017419
28857,4838,1122,5.0,89,positive,4,3.596845810418017,"{""strongly negative"": 0.001009, ""negative"": 0.011062, ""negative or neutral"": 0.384457, ""positive"": 0.597016, ""strongly positive"": 0.006455}",0.001009,0.011062,0.384457,0.597016,0.006455
28858,53,599,5.0,91,positive,4,4.008668009308167,"{""strongly negative"": 0.000679, ""negative"": 0.002332, ""negative or neutral"": 0.032824, ""positive"": 0.915973, ""strongly positive"": 0.048192}",0.000679,0.002332,0.032824,0.915973,0.048192
28859,4605,2119,5.0,117,negative,2,2.492455286905169,"{""strongly negative"": 0.003583, ""negative"": 0.549928, ""negative or neutral"": 0.398623, ""positive"": 0.046183, ""strongly positive"": 0.001683}",0.003583,0.549928,0.398623,0.046183,0.001683
28860,4618,347,5.0,139,positive,4,3.9244921762729055,"{""strongly negative"": 0.000541, ""negative"": 0.002747, ""negative or neutral"": 0.079552, ""positive"": 0.905999, ""strongly positive"": 0.011162}",0.000541,0.002747,0.079552,0.905999,0.011162
28861,1469,1242,5.0,44,positive,4,3.960887070395984,"{""strongly negative"": 0.00079, ""negative"": 0.004361, ""negative or neutral"": 0.053682, ""positive"": 0.915507, ""strongly positive"": 0.025661}",0.00079,0.004361,0.053682,0.915507,0.025661
28862,1595,571,5.0,129,negative or neutral,3,3.1235009571246337,"{""strongly negative"": 0.000328, ""negative"": 0.042446, ""negative or neutral"": 0.791318, ""positive"": 0.165214, ""strongly positive"": 0.000694}",0.000328,0.042446,0.791318,0.165214,0.000694
28863,2176,1225,4.0,157,positive,4,3.5205335365317296,"{""strongly negative"": 0.000383, ""negative"": 0.012667, ""negative or neutral"": 0.454255, ""positive"": 0.531424, ""strongly positive"": 0.001271}",0.000383,0.012667,0.454255,0.531424,0.001271
28864,3906,1032,5.0,48,positive,4,4.033590582374018,"{""strongly negative"": 0.000715, ""negative"": 0.001435, ""negative or neutral"": 0.022113, ""positive"": 0.915016, ""strongly positive"": 0.06072}",0.000715,0.001435,0.022113,0.915016,0.06072
28865,1768,1496,5.0,30,positive,4,3.982323588221334,"{""strongly negative"": 0.000448, ""negative"": 0.001536, ""negative or neutral"": 0.046592, ""positive"": 0.918094, ""strongly positive"": 0.03333}",0.000448,0.001536,0.046592,0.918094,0.03333
28866,4590,2037,5.0,134,positive,4,3.987763286975678,"{""strongly negative"": 0.000616, ""negative"": 0.002646, ""negative or neutral"": 0.042688, ""positive"": 0.916458, ""strongly positive"": 0.037592}",0.000616,0.002646,0.042688,0.916458,0.037592
28867,35,1884,5.0,82,positive,4,4.131754573783837,"{""strongly negative"": 0.001488, ""negative"": 0.00295, ""negative or neutral"": 0.019205, ""positive"": 0.815032, ""strongly positive"": 0.161324}",0.001488,0.00295,0.019205,0.815032,0.161324
28868,2753,2113,5.0,463,positive,4,3.602340774523327,"{""strongly negative"": 0.000319, ""negative"": 0.006552, ""negative or neutral"": 0.385591, ""positive"": 0.605545, ""strongly positive"": 0.001993}",0.000319,0.006552,0.385591,0.605545,0.001993
28869,1622,134,4.0,214,negative or neutral,3,3.269928900699597,"{""strongly negative"": 0.000596, ""negative"": 0.020078, ""negative or neutral"": 0.689645, ""positive"": 0.288164, ""strongly positive"": 0.001517}",0.000596,0.020078,0.689645,0.288164,0.001517
28870,1843,2327,5.0,62,positive,4,3.930427068611607,"{""strongly negative"": 0.001058, ""negative"": 0.002626, ""negative or neutral"": 0.079426, ""positive"": 0.898611, ""strongly positive"": 0.018279}",0.001058,0.002626,0.079426,0.898611,0.018279
28871,3383,2183,5.0,45,positive,4,3.870217387593584,"{""strongly negative"": 0.000197, ""negative"": 0.001917, ""negative or neutral"": 0.130429, ""positive"": 0.862384, ""strongly positive"": 0.005072}",0.000197,0.001917,0.130429,0.862384,0.005072
28872,1925,652,3.0,240,negative,2,2.3563098399317823,"{""strongly negative"": 0.002294, ""negative"": 0.655617, ""negative or neutral"": 0.326385, ""positive"": 0.014891, ""strongly positive"": 0.000812}",0.002294,0.655617,0.326385,0.014891,0.000812
28873,1752,2151,5.0,55,positive,4,3.609647969977232,"{""strongly negative"": 0.000419, ""negative"": 0.017551, ""negative or neutral"": 0.358284, ""positive"": 0.619456, ""strongly positive"": 0.00429}",0.000419,0.017551,0.358284,0.619456,0.00429
28874,1757,1034,4.0,21,positive,4,4.062205923488364,"{""strongly negative"": 0.002509, ""negative"": 0.007747, ""negative or neutral"": 0.049174, ""positive"": 0.806168, ""strongly positive"": 0.134402}",0.002509,0.007747,0.049174,0.806168,0.134402
28875,395,1359,3.0,104,negative or neutral,3,3.0604583023814484,"{""strongly negative"": 0.000964, ""negative"": 0.119983, ""negative or neutral"": 0.698, ""positive"": 0.179737, ""strongly positive"": 0.001316}",0.000964,0.119983,0.698,0.179737,0.001316
28876,3190,284,5.0,54,negative or neutral,3,3.3963025342236506,"{""strongly negative"": 0.000173, ""negative"": 0.00347, ""negative or neutral"": 0.597296, ""positive"": 0.398004, ""strongly positive"": 0.001057}",0.000173,0.00347,0.597296,0.398004,0.001057
28877,2172,1150,5.0,54,positive,4,3.9896355731762014,"{""strongly negative"": 0.00046, ""negative"": 0.001911, ""negative or neutral"": 0.047262, ""positive"": 0.908267, ""strongly positive"": 0.0421}",0.00046,0.001911,0.047262,0.908267,0.0421
28878,1748,2009,5.0,449,negative or neutral,3,3.43067783251172,"{""strongly negative"": 0.000297, ""negative"": 0.007868, ""negative or neutral"": 0.553853, ""positive"": 0.436825, ""strongly positive"": 0.001157}",0.000297,0.007868,0.553853,0.436825,0.001157
28879,3882,1525,4.0,418,negative or neutral,3,3.3311025308503304,"{""strongly negative"": 0.000261, ""negative"": 0.00801, ""negative or neutral"": 0.652885, ""positive"": 0.338056, ""strongly positive"": 0.000789}",0.000261,0.00801,0.652885,0.338056,0.000789
28880,1785,1559,4.0,95,positive,4,3.4876237675198354,"{""strongly negative"": 0.000684, ""negative"": 0.030387, ""negative or neutral"": 0.451721, ""positive"": 0.515039, ""strongly positive"": 0.00217}",0.000684,0.030387,0.451721,0.515039,0.00217
28881,1226,2060,5.0,113,positive,4,3.951998730088235,"{""strongly negative"": 0.000226, ""negative"": 0.001519, ""negative or neutral"": 0.053449, ""positive"": 0.935641, ""strongly positive"": 0.009164}",0.000226,0.001519,0.053449,0.935641,0.009164
28882,4536,584,4.0,155,positive,4,3.796740757243242,"{""strongly negative"": 0.000465, ""negative"": 0.002225, ""negative or neutral"": 0.202482, ""positive"": 0.789758, ""strongly positive"": 0.005069}",0.000465,0.002225,0.202482,0.789758,0.005069
28883,3552,648,2.0,557,negative or neutral,3,3.195062781160232,"{""strongly negative"": 0.000506, ""negative"": 0.017413, ""negative or neutral"": 0.769419, ""positive"": 0.211835, ""strongly positive"": 0.000827}",0.000506,0.017413,0.769419,0.211835,0.000827
